run_id,pass_name,chunk_index,candidate_key,used,used_field_level,used_source,join_source,self_ref,page_number,token_count,final_score,cosine,rerank_norm,field_label_norm,pass_keyword_norm,anchor_text_norm,anchor_section_norm,section_norm,is_table,pattern_norm,negative_norm
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,19,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_19,False,False,direct,vertex_id,chunk_19,6,520,0.8515046245529466,0.5423363447189331,0.8542073272556493,0.2,0.0,0.4722222222222222,0.2727272727272727,0.2727272727272727,0.0,0.0,0.5
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,11,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_11,False,False,direct,vertex_id,chunk_11,4,27,0.7996500887320506,0.4873056709766388,0.7726230617050236,0.2,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,5,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_5,False,False,direct,vertex_id,chunk_5,2,295,0.7397937558485843,0.49529749155044556,0.6911451071999356,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,4,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_4,False,False,direct,vertex_id,chunk_4,2,308,0.6312053771320298,0.5042298436164856,0.43120537713202983,0.2,0.0,1.0,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,17,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_17,False,False,direct,vertex_id,chunk_17,6,518,0.5271254448874307,0.5058542490005493,0.4460443638063496,0.0,0.0,0.4166666666666667,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,10,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_10,False,False,direct,vertex_id,chunk_10,4,488,0.4351103909423035,0.6076915264129639,0.48105633688824945,1.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.5
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,12,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_12,False,False,direct,vertex_id,chunk_12,4,400,0.41700605567466564,0.5194568634033203,0.32511416378277375,0.0,0.0,0.4722222222222222,1.0,1.0,0.0,0.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,13,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_13,False,False,direct,vertex_id,chunk_13,5,471,0.383708013889827,0.4786396026611328,0.4026269328087459,0.6,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.5
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,15,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_15,False,False,direct,vertex_id,chunk_15,5,339,0.3707063308429379,0.5467290878295898,0.13962524976185686,0.4,0.0,0.3611111111111111,1.0,1.0,0.0,1.0,0.0
e864ba84-6b3c-41d8-8da3-688cb3034524,missile_guidance,9,e864ba84-6b3c-41d8-8da3-688cb3034524:chunk_9,False,False,direct,vertex_id,chunk_9,4,304,0.33023400627286237,0.5250194072723389,0.2869907630296191,0.4,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
